Step,Temp,PotEng,TotEng,v_tipxx,v_tipxy,v_tipxz,v_tipfx,v_tipfy,v_tipfz
859000,298.2567,-18565.511,-18421.208,-25.849253,97.052,27.432808,-1.2703385,1.4596773,-13.574457
860000,299.30241,-18568.242,-18423.433,-25.849253,97.052,27.422808,-0.90937634,1.2601353,-11.852243
861000,302.01445,-18564.014,-18417.893,-25.849253,97.052,27.412808,-1.4878035,1.3088222,-8.0006859
862000,292.28536,-18569.413,-18428,-25.849253,97.052,27.402808,-0.27592455,2.0936653,-10.266391
863000,298.8736,-18569.448,-18424.847,-25.849253,97.052,27.392808,-1.2809408,3.1058765,-6.1582882
864000,302.25169,-18568.354,-18422.118,-25.849253,97.052,27.382808,-0.95219749,2.2045068,-9.8297547
865000,296.90922,-18573.33,-18429.679,-25.849253,97.052,27.372808,-1.1292622,0.94529751,-9.5279622
866000,297.5363,-18570.045,-18426.091,-25.849253,162.01247,27.362808,-1.7676773,0.71771934,-8.8571159
867000,301.79273,-18568.955,-18422.941,-25.849253,162.01247,27.352808,-0.89032989,0.75768471,-8.3568974
868000,303.19094,-18566.378,-18419.688,-25.849253,162.01247,27.342808,-1.4987749,2.1379045,-7.2064272
869000,296.12354,-18569.575,-18426.304,-25.849253,162.01247,27.332808,-1.7020499,0.90074775,-9.0132145
870000,298.7583,-18569.234,-18424.689,-77.779175,162.01247,27.322808,-0.92761817,1.2960421,-8.9132957
871000,296.15833,-18568.869,-18425.582,-77.779175,162.01247,27.312808,-0.6338595,2.7228297,-8.3074887
872000,302.18737,-18565.123,-18418.919,-77.779175,162.01247,27.302808,-1.4189832,1.5298183,-6.5533429
873000,295.00278,-18569.084,-18426.355,-77.779175,226.97294,27.292808,-0.89109329,1.3435932,-9.4581392
874000,295.39224,-18569.124,-18426.207,-77.779175,226.97294,27.282808,-1.065034,1.0353549,-11.802845
875000,292.84869,-18569.481,-18427.795,-77.779175,226.97294,27.272808,-1.6642939,0.86714967,-7.5172633
876000,292.38288,-18570.576,-18429.115,-77.779175,226.97294,27.262808,-0.54000603,1.6503225,-10.395256
877000,293.78107,-18567.844,-18425.706,-129.7091,226.97294,27.252808,-1.4215192,2.0623329,-9.504862
878000,296.16135,-18568.365,-18425.076,-129.7091,291.9334,27.242808,-0.66241083,1.7957901,-9.5385926
879000,299.66806,-18568.977,-18423.991,-129.7091,291.9334,27.232808,-0.82947823,2.0417997,-11.568315
880000,302.89802,-18566.789,-18420.241,-129.7091,291.9334,27.222808,-0.113097,1.5578418,-10.074645
881000,298.96371,-18572.074,-18427.429,-129.7091,291.9334,27.212808,-0.78242941,1.879343,-8.5489727
882000,301.19961,-18565.678,-18419.952,-129.7091,291.9334,27.202808,-1.254499,1.3509886,-8.8164359
883000,295.07987,-18569.619,-18426.853,-181.63902,356.89387,27.192808,-1.0845061,3.2589876,-7.3621295
884000,307.40881,-18566.01,-18417.279,-181.63902,356.89387,27.182808,-0.2389098,1.5965851,-9.1132663
885000,291.18895,-18568.502,-18427.618,-181.63902,356.89387,27.172808,-0.37400385,3.5478288,-7.2329636
886000,302.15865,-18569.237,-18423.046,-181.63902,356.89387,27.162808,-1.2834664,2.0729005,-7.276855
887000,290.39471,-18563.777,-18423.278,-181.63902,421.85434,27.152808,-1.4233721,2.2543931,-7.2525556
888000,299.06374,-18572.737,-18428.044,-233.56894,421.85434,27.142808,-1.2871266,1.8852384,-8.7366787
889000,303.1007,-18568.287,-18421.64,-233.56894,421.85434,27.132808,-0.52531265,2.0040646,-6.922249
890000,301.89827,-18570.041,-18423.977,-233.56894,421.85434,27.122808,-1.1168337,2.2926384,-9.186461
891000,299.2079,-18569.706,-18424.943,-233.56894,486.81481,27.112808,-1.6271697,1.8025936,-6.891884
892000,297.75536,-18568.935,-18424.875,-233.56894,486.81481,27.102808,-0.78857206,2.3724654,-9.5932524
893000,299.63065,-18570.345,-18425.377,-285.49886,486.81481,27.092808,-0.63108975,2.1843945,-8.1606118
894000,300.23192,-18572.057,-18426.799,-285.49886,551.77528,27.082808,-1.7355481,1.3371208,-9.6013879
895000,294.77442,-18570.029,-18427.411,-285.49886,551.77528,27.072808,-1.0655585,2.3520795,-7.9353333
896000,299.73656,-18571.343,-18426.324,-285.49886,551.77528,27.062808,-1.5021041,1.1650982,-8.489162
897000,289.02417,-18568.443,-18428.608,-337.42878,551.77528,27.052808,-1.177375,1.5800146,-10.814566
898000,297.30186,-18571.541,-18427.7,-337.42878,616.73574,27.042808,-0.16856259,1.502282,-11.963482
899000,293.71404,-18567.381,-18425.276,-337.42878,616.73574,27.032808,-1.0731002,2.4369701,-5.6130045
900000,295.01017,-18572.399,-18429.667,-337.42878,616.73574,27.022808,-0.95798271,0.69691066,-14.762122
901000,299.07802,-18570.351,-18425.651,-389.35871,681.69621,27.012808,-1.0621145,0.76726134,-12.549279
902000,291.54558,-18569.593,-18428.538,-389.35871,681.69621,27.002808,-1.3513964,2.7088316,-7.3100317
903000,301.8334,-18567.134,-18421.101,-389.35871,681.69621,26.992808,-1.5928688,1.4797906,-8.0281396
904000,293.85256,-18573.162,-18430.99,-441.28863,746.65668,26.982808,-1.0402134,1.7148708,-8.3430883
905000,292.28653,-18571.53,-18430.116,-441.28863,746.65668,26.972808,-1.0980051,1.7118352,-3.7081199
906000,297.49438,-18570.197,-18426.263,-441.28863,811.61715,26.962808,-0.92379814,1.680075,-7.0813467
907000,304.26318,-18568.928,-18421.719,-493.21855,811.61715,26.952808,-1.2740646,2.6582244,-8.5859255
908000,301.81879,-18569.774,-18423.748,-493.21855,811.61715,26.942808,-0.66941207,1.9016221,-9.5487596
909000,301.41017,-18569.31,-18423.481,-493.21855,876.57762,26.932808,-1.1125521,1.4020957,-10.393872
910000,292.71431,-18568.888,-18427.266,-493.21855,876.57762,26.922808,-1.4861216,0.80239914,-10.076533
911000,301.91163,-18570.611,-18424.54,-545.14847,876.57762,26.912808,-2.2958283,0.43922591,-7.0537439
912000,303.63184,-18572.353,-18425.45,-545.14847,941.53808,26.902808,-1.4140915,1.3481064,-8.909618
913000,296.55391,-18571.787,-18428.308,-545.14847,941.53808,26.892808,-0.73847458,2.6712174,-7.1125424
914000,290.26756,-18567.553,-18427.115,-597.07839,1006.4986,26.882808,-0.26736811,1.2131724,-13.235657
915000,291.96786,-18574.897,-18433.637,-597.07839,1006.4986,26.872808,-0.56296358,1.7994508,-5.7988261
916000,300.4887,-18571.701,-18426.319,-597.07839,1071.459,26.862808,-1.8508378,1.3640622,-8.51563
917000,291.34065,-18571.845,-18430.888,-649.00832,1071.459,26.852808,-0.42617604,3.0727986,-11.111417
918000,297.24636,-18567.893,-18424.079,-649.00832,1071.459,26.842808,-0.84962107,0.61073432,-10.478432
919000,296.92347,-18571.066,-18427.408,-700.93824,1136.4195,26.832808,-0.8246444,1.770362,-9.0659289
920000,298.41414,-18569.892,-18425.513,-700.93824,1136.4195,26.822808,0.032071019,1.9826559,-9.8994095
921000,297.38425,-18569.071,-18425.191,-700.93824,1201.38,26.812808,-1.0942867,1.6652683,-8.4728891
922000,293.39018,-18573.048,-18431.1,-752.86816,1201.38,26.802808,-0.97716378,1.5274388,-13.17699
923000,292.85946,-18570.169,-18428.477,-752.86816,1266.3404,26.792808,-1.327881,2.431583,-7.2404385
924000,301.02972,-18573.59,-18427.946,-752.86816,1266.3404,26.782808,-0.81614356,0.81004028,-9.3858962
925000,303.44572,-18571.202,-18424.389,-804.79808,1331.3009,26.772808,-1.1617732,2.0342008,-7.1053635
926000,299.27361,-18575.577,-18430.782,-804.79808,1331.3009,26.762808,0.15452294,3.5485043,-11.455666
927000,298.09212,-18574.369,-18430.145,-856.728,1396.2614,26.752808,-1.2546474,1.2753373,-10.453361
928000,298.99168,-18572.51,-18427.851,-856.728,1396.2614,26.742808,-1.076852,0.25507022,-14.520885
929000,296.68797,-18576.327,-18432.784,-856.728,1461.2218,26.732808,-0.16337804,2.2061391,-11.957193
930000,294.36736,-18568.775,-18426.353,-908.65793,1461.2218,26.722808,-1.2723661,0.35152564,-11.07562
931000,297.89606,-18571.761,-18427.632,-908.65793,1526.1823,26.712808,-0.61289143,0.91882869,-14.755509
932000,297.74324,-18570.25,-18426.196,-960.58785,1526.1823,26.702808,-0.62432624,1.0687963,-12.629528
933000,295.69617,-18571.035,-18427.971,-960.58785,1591.1428,26.692808,-0.87802738,1.4176786,-11.634166
934000,306.5219,-18574.752,-18426.45,-960.58785,1591.1428,26.682808,-0.61404555,2.026525,-11.968845
935000,297.85855,-18571.513,-18427.403,-1012.5178,1656.1032,26.672808,-1.575366,1.0421072,-7.4301755
936000,301.13435,-18574.703,-18429.008,-1012.5178,1656.1032,26.662808,-0.26992909,2.1888182,-13.556429
937000,304.52879,-18571.543,-18424.206,-1064.4477,1721.0637,26.652808,-0.86843107,0.95520126,-13.469441
938000,293.16008,-18573.335,-18431.498,-1064.4477,1786.0242,26.642808,-1.3628433,1.2362362,-12.253295
939000,300.02574,-18572.5,-18427.342,-1064.4477,1786.0242,26.632808,0.003453124,1.8367194,-14.650211
940000,293.31823,-18572.012,-18430.098,-1116.3776,1850.9846,26.622808,-0.76325132,1.3121651,-12.512347
941000,307.20664,-18574.882,-18426.249,-1116.3776,1850.9846,26.612808,-0.59894285,1.6887478,-12.031692
942000,298.52872,-18570.19,-18425.755,-1168.3075,1915.9451,26.602808,-1.0076117,2.3832636,-7.6444232
943000,302.20058,-18570.41,-18424.199,-1168.3075,1915.9451,26.592808,-1.148729,1.8779762,-11.333321
944000,301.07083,-18575.625,-18429.961,-1220.2375,1980.9056,26.582808,-0.84488143,1.5124169,-12.847477
945000,301.70645,-18571.589,-18425.617,-1220.2375,2045.866,26.572808,-1.7245986,1.1416439,-7.6936941
946000,288.0345,-18573.752,-18434.395,-1272.1674,2045.866,26.562808,-0.44326851,1.5367796,-15.600011
947000,297.2211,-18574.446,-18430.644,-1272.1674,2110.8265,26.552808,-0.047427384,3.2346717,-13.668277
948000,300.11573,-18575.18,-18429.978,-1272.1674,2175.787,26.542808,-0.64498349,1.3812285,-11.854807
949000,303.12602,-18575.608,-18428.949,-1324.0973,2175.787,26.532808,-1.3196007,1.2923268,-12.556573
950000,293.27503,-18575.093,-18433.2,-1324.0973,2240.7474,26.522808,-1.4763871,0.55579068,-12.058444
951000,297.3462,-18573.328,-18429.465,-1376.0272,2240.7474,26.512808,-0.86503924,2.0006954,-10.177127
952000,293.74779,-18571.75,-18429.628,-1376.0272,2305.7079,26.502808,-1.3600149,1.0276525,-14.247753
953000,301.1703,-18576.321,-18430.609,-1427.9571,2370.6684,26.492808,-0.25259239,2.2648824,-11.075343
954000,295.7657,-18573.697,-18430.599,-1427.9571,2370.6684,26.482808,-0.54592349,1.1318569,-14.629117
955000,297.48816,-18575.75,-18431.819,-1479.8871,2435.6288,26.472808,-0.5366225,3.0909652,-12.438518
956000,299.79136,-18574.866,-18429.82,-1479.8871,2500.5893,26.462808,-0.82895225,1.601822,-13.139827
957000,298.18619,-18571.081,-18426.812,-1531.817,2500.5893,26.452808,-1.0579254,1.3795698,-10.246023
958000,298.36021,-18575.683,-18431.33,-1531.817,2565.5498,26.442808,-0.82368259,2.3466796,-9.6561069
959000,305.74683,-18573.222,-18425.296,-1583.7469,2630.5103,26.432808,-0.89991259,2.189095,-10.476943
960000,294.35247,-18576.497,-18434.083,-1583.7469,2695.4707,26.422808,-1.1621685,2.5351195,-9.4996746
961000,299.32389,-18573.697,-18428.878,-1635.6768,2695.4707,26.412808,0.034861812,3.9917316,-8.9819461
962000,295.34375,-18575.952,-18433.058,-1635.6768,2760.4312,26.402808,-1.2096244,1.35971,-10.216848
963000,301.69204,-18574.48,-18428.515,-1687.6068,2825.3917,26.392808,-1.1294609,1.8675066,-10.938507
964000,300.01564,-18576.051,-18430.897,-1687.6068,2890.3521,26.382808,-1.682573,0.68818403,-11.852025
965000,294.18461,-18568.872,-18426.54,-1739.5367,2890.3521,26.372808,-1.1088134,2.3687754,-10.523526
966000,298.18806,-18575.484,-18431.214,-1739.5367,2955.3126,26.362808,-1.1806657,1.5727616,-11.747694
967000,300.18626,-18575.751,-18430.515,-1791.4666,3020.2731,26.352808,-0.144973,2.9462887,-10.288658
968000,295.42328,-18575.356,-18432.424,-1791.4666,3085.2335,26.342808,-0.49845247,3.0119711,-11.259593
969000,306.17584,-18573.71,-18425.576,-1843.3965,3085.2335,26.332808,-0.38954586,2.7513733,-10.238448
970000,294.79705,-18577.718,-18435.089,-1843.3965,3150.194,26.322808,-1.4352008,0.90229521,-11.586769
971000,303.55032,-18575.436,-18428.572,-1895.3264,3215.1545,26.312808,-1.1872601,2.0555989,-9.5116782
972000,302.54536,-18575.272,-18428.895,-1895.3264,3280.1149,26.302808,-1.9859603,1.9717731,-4.8379721
973000,295.88784,-18574.943,-18431.787,-1947.2564,3280.1149,26.292808,-0.91883994,1.7238581,-11.006949
974000,299.24814,-18576.924,-18432.142,-1999.1863,3345.0754,26.282808,-0.84085761,3.4641869,-9.9598379
975000,300.2037,-18576.467,-18431.222,-1999.1863,3410.0359,26.272808,-1.1203964,2.052208,-12.344468
976000,295.87464,-18575.434,-18432.284,-2051.1162,3474.9963,26.262808,-1.1139545,1.6710172,-10.900127
977000,296.51376,-18573.282,-18429.823,-2051.1162,3539.9568,26.252808,-1.4533404,1.2199518,-12.425543
978000,298.55085,-18577.858,-18433.413,-2103.0461,3604.9173,26.242808,-0.64004386,2.1244518,-13.109182
979000,296.06872,-18573.226,-18429.982,-2103.0461,3604.9173,26.232808,-0.57720803,2.6658694,-10.114175
980000,297.67821,-18582.982,-18438.959,-2154.9761,3669.8777,26.222808,-0.45049533,2.878344,-10.872675
981000,303.2468,-18577.453,-18430.736,-2206.906,3734.8382,26.212808,-1.1156556,2.6188027,-10.592907
982000,296.97381,-18578.153,-18434.47,-2206.906,3799.7987,26.202808,-0.82994769,2.4445887,-9.3975887
983000,295.89253,-18577.824,-18434.665,-2258.8359,3864.7591,26.192808,-0.63657611,2.8510136,-11.098457
984000,297.25827,-18573.952,-18430.133,-2258.8359,3929.7196,26.182808,-0.66122415,3.531945,-11.834717
985000,299.20268,-18576.145,-18431.385,-2310.7658,3994.6801,26.172808,-1.1416968,2.0234167,-7.8220216
986000,300.43939,-18577.568,-18432.209,-2362.6957,4059.6405,26.162808,-1.3224577,1.8678429,-12.374069
987000,294.48161,-18578.316,-18435.839,-2362.6957,4124.601,26.152808,-0.46901732,2.3281325,-10.345252
988000,305.07182,-18578.31,-18430.71,-2414.6257,4124.601,26.142808,-1.3680876,1.137417,-9.7937378
989000,292.86255,-18576.339,-18434.646,-2414.6257,4189.5615,26.132808,-1.6156045,1.3925972,-11.297199
990000,296.53113,-18578.706,-18435.238,-2466.5556,4254.522,26.122808,-0.86116417,4.0258558,-6.8421707
991000,295.91044,-18576.76,-18433.593,-2518.4855,4319.4824,26.112808,-2.459942,1.2405745,-7.3922096
992000,298.95887,-18575.798,-18431.155,-2518.4855,4384.4429,26.102808,-1.6575582,2.1001944,-8.3994236
993000,288.57525,-18579.686,-18440.068,-2570.4154,4449.4034,26.092808,-1.8657607,1.2440774,-8.9403389
994000,299.19351,-18575.299,-18430.543,-2622.3454,4514.3638,26.082808,-1.016991,3.9938879,-6.1343917
995000,307.75018,-18577.175,-18428.28,-2622.3454,4579.3243,26.072808,-2.123363,1.8533072,-4.6270475
996000,304.95896,-18576.15,-18428.605,-2674.2753,4644.2848,26.062808,-1.9817323,1.0982459,-9.0850324
997000,303.5149,-18576.634,-18429.787,-2726.2052,4709.2452,26.052808,-0.89740862,2.5647902,-10.873424
998000,302.23576,-18576.136,-18429.908,-2726.2052,4774.2057,26.042808,-1.3981799,2.0170834,-7.1879835
999000,292.82935,-18577.696,-18436.019,-2778.1351,4839.1662,26.032808,-1.9124173,2.2877237,-4.4086838
1000000,300.94913,-18575.924,-18430.319,-2830.065,4904.1266,26.022808,-1.9192571,1.4826371,-10.152649
1001000,294.20503,-18580.194,-18437.852,-2830.065,4969.0871,26.012808,-1.3039959,2.2134228,-7.6851423
1002000,297.90649,-18579.173,-18435.039,-2881.995,5034.0476,26.002808,-0.46338881,4.9384899,-8.093541
1003000,304.55334,-18577.445,-18430.096,-2933.9249,5099.008,25.992808,-1.1178558,3.8651882,-9.8243788
1004000,297.91989,-18579.487,-18435.347,-2985.8548,5163.9685,25.982808,-0.92563241,2.9583386,-7.5821183
1005000,305.35529,-18580.639,-18432.902,-2985.8548,5228.929,25.972808,-1.5723018,2.7578595,-8.643408
1006000,296.06969,-18576.891,-18433.646,-3037.7847,5293.8894,25.962808,-2.4925602,0.50582318,-8.8413903
1007000,297.92583,-18575.286,-18431.143,-3089.7147,5423.8104,25.952808,-1.3365332,2.4840469,-5.5097947
1008000,298.72788,-18576.943,-18432.412,-3141.6446,5488.7708,25.942808,-1.177769,3.0081169,-7.422117
1009000,296.09961,-18577.745,-18434.486,-3141.6446,5553.7313,25.932808,-1.3607423,1.8742359,-9.669104
1010000,297.38152,-18574.432,-18430.553,-3193.5745,5618.6918,25.922808,-2.3722704,2.1736757,-1.0418036
1011000,299.45274,-18580.471,-18435.589,-3245.5044,5683.6522,25.912808,-1.6868082,2.4166735,-6.0839431
1012000,302.64818,-18576.76,-18430.333,-3297.4343,5748.6127,25.902808,-1.0676266,1.6097418,-11.631297
1013000,302.92997,-18580.235,-18433.671,-3297.4343,5813.5732,25.892808,-2.600141,1.6520452,-4.8617224
1014000,296.21525,-18581.435,-18438.12,-3349.3643,5878.5337,25.882808,-1.8513221,2.3657769,-6.9460988
1015000,296.19539,-18581.061,-18437.755,-3401.2942,6008.4546,25.872808,-2.0643934,1.6206559,-6.1574443
1016000,293.53728,-18577.181,-18435.162,-3453.2241,6073.4151,25.862808,-0.9018305,5.0482411,-2.8256573
1017000,296.69188,-18577.838,-18434.293,-3453.2241,6138.3755,25.852808,-0.89551055,3.1151755,-9.7913201
1018000,299.28389,-18578.906,-18434.107,-3505.154,6203.336,25.842808,-2.096841,3.0096203,-2.7553634
1019000,291.62865,-18579.828,-18438.732,-3557.0839,6268.2965,25.832808,-1.2313378,1.9495766,-9.1801766
1020000,298.96697,-18581.168,-18436.522,-3609.0139,6398.2174,25.822808,-1.8453802,2.0035447,-5.3440827
1021000,303.77125,-18580.387,-18433.416,-3660.9438,6463.1779,25.812808,-1.4300403,2.6718189,-7.2674577
1022000,298.67557,-18578.271,-18433.765,-3712.8737,6528.1383,25.802808,-1.6980831,3.2660874,-3.9202227
1023000,300.41176,-18580.471,-18435.126,-3712.8737,6593.0988,25.792808,-1.282432,2.8122735,-8.4195902
1024000,292.7315,-18579.154,-18437.525,-3764.8036,6658.0593,25.782808,-2.4457746,1.4989096,-3.4352979
1025000,298.27547,-18579.363,-18435.051,-3816.7336,6787.9802,25.772808,-2.0027695,2.2719358,-5.7341533
1026000,298.30479,-18578.173,-18433.847,-3868.6635,6852.9407,25.762808,-1.0840216,3.7954202,-5.7698337
1027000,297.97133,-18578.888,-18434.723,-3920.5934,6917.9011,25.752808,-1.4696642,1.3694596,-5.4056502
1028000,293.91766,-18582.872,-18440.668,-3972.5233,6982.8616,25.742808,-2.1769202,2.6963653,-3.8860425
1029000,302.48122,-18580.34,-18433.993,-4024.4532,7112.7825,25.732808,-1.816916,1.7392749,-5.6602417
1030000,296.64659,-18578.183,-18434.659,-4024.4532,7177.743,25.722808,-0.70107145,3.3136419,-7.9968543
1031000,293.65042,-18580.234,-18438.16,-4076.3832,7242.7035,25.712808,-1.2318756,3.3499659,-4.9578409
1032000,303.69055,-18576.707,-18429.775,-4128.3131,7372.6244,25.702808,-0.91874808,3.6466869,-5.0268865
1033000,299.35734,-18581.729,-18436.894,-4180.243,7437.5849,25.692808,-1.4805027,1.8696928,-7.5692629
1034000,297.30926,-18580.43,-18436.585,-4232.1729,7502.5453,25.682808,-1.8255011,3.4882621,-2.5151107
1035000,292.81432,-18578.676,-18437.007,-4284.1029,7632.4663,25.672808,-1.6365416,2.653061,-5.5770391
1036000,294.44132,-18579.888,-18437.432,-4336.0328,7697.4268,25.662808,-1.8968449,3.1189037,-1.5484692
1037000,298.96755,-18577.088,-18432.441,-4387.9627,7762.3872,25.652808,-1.8444475,2.6517245,-2.96119
1038000,300.2334,-18578.202,-18432.943,-4439.8926,7892.3082,25.642808,-0.9855541,3.033202,-6.3172934
1039000,297.30649,-18580.75,-18436.907,-4491.8225,7957.2686,25.632808,-1.0832724,3.2492562,-6.7324327
1040000,299.85966,-18576.896,-18431.818,-4543.7525,8087.1896,25.622808,-1.9764103,2.3668835,-4.0413757
1041000,298.61508,-18580.365,-18435.888,-4595.6824,8152.15,25.612808,-1.4311723,3.7561858,-2.9177074
1042000,302.94113,-18584.711,-18438.142,-4647.6123,8217.1105,25.602808,-1.2344177,2.7919222,-1.8597802
1043000,298.40789,-18576.717,-18432.341,-4699.5422,8347.0314,25.592808,-1.792541,2.0193506,-1.7858448
1044000,298.7804,-18579.087,-18434.531,-4751.4722,8411.9919,25.582808,-0.54215341,4.1102179,-4.3104008
1045000,303.76054,-18580.637,-18433.672,-4803.4021,8541.9128,25.572808,-0.90265173,3.2151712,-2.7363295
1046000,291.75405,-18582.23,-18441.073,-4855.332,8606.8733,25.562808,-1.9003492,4.0416313,-3.9681749
1047000,296.89811,-18576.335,-18432.69,-4907.2619,8736.7942,25.552808,-1.937257,2.517544,-1.5434158
1048000,303.01027,-18582.182,-18435.579,-4959.1918,8801.7547,25.542808,-1.9568289,2.0135328,-1.8749446
1049000,303.87113,-18578.543,-18431.524,-5011.1218,8931.6756,25.532808,-1.7732738,2.4432129,-3.3627488
